Year,Rank,Title,Artist,First Feature,Second Feature,Genres,Duration,Popularity,Spotify ID
2013,33,Come & Get It,Selena Gomez,,,,3:51,69.0,6LoQHIo74tOzQ8EsLEkhgF
2013,34,"Hold On, We're Going Home",Drake,Majid Jordan,,,3:47,70.0,2aSC2xhRxOLiiZZVjhbylH
2013,35,Daylight,Maroon 5,,,,3:45,59.0,6TwfdLbaxTKzQi3AgsZNzx
2013,36,Feel This Moment (feat. Christina Aguilera),Pitbull,Christina Aguilera,,,3:49,76.0,0Hf4aIJpsN4Os2f0y0VqWl
2013,37,Applause,Lady Gaga,,,,3:32,75.0,5ka2ajep9OAvU5Sgduhiex
2013,38,One More Night,Maroon 5,,,,3:39,70.0,4XNrMwGx1SqP01sqkGTDmo
2013,39,Love Me,Lil Wayne,Drake,Future,,4:15,83.0,2XHzzp1j4IfTNp1FTn7YFg
2013,40,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,,,,3:06,74.0,2E43WFS4rRc09za2r2GmZl
2013,41,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,Drake,2 Chainz,,3:53,73.0,4X5f3vT8MRuXF68pfjNte5
2013,42,Beauty And A Beat,Justin Bieber,Nicki Minaj,,,3:47,79.0,6QFCMUUq1T2Vf5sFUXcuQ7
2013,43,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,,5:18,57.0,01uqI4H13Gsd8Lyl1EYd8H
2013,44,Sweet Nothing (feat. Florence Welch),Calvin Harris,Florence Welch,,,3:32,74.0,24LS4lQShWyixJ0ZrJXfJ5
2013,45,Summertime Sadness,Lana Del Rey,,,,4:24,72.0,1Ist6PR2BZR3n2z2Y5R6S1
2013,46,Home,Phillip Phillips,,,,3:30,67.0,1EAgPzRbK9YmdOESSMUm6P
2013,47,It's Time,Imagine Dragons,,,,3:57,64.0,6BtmXhTJMM9sBTHeYYASGz
2013,48,Power Trip (feat. Miguel),J. Cole,Miguel,,,4:01,77.0,2uwnP6tZVVmTovzX5ELooy
2013,49,Girl on Fire,Alicia Keys,,,,3:44,74.0,4esOae7i4rqTbAu9o5Pxco
2013,50,Heart Attack,Demi Lovato,,,,3:30,77.0,1V6gIisPpYqgFeWbMLI0bA
2013,51,Love Somebody,Maroon 5,,,,3:49,56.0,0HnaqUxvHP5LaWdmWwJpiS
2013,52,I Will Wait,Mumford & Sons,,,,4:36,67.0,3Bclyko7WmwM2oGmKj8sue
2013,53,Try,P!nk,,,,4:07,80.0,1jF7IL57ayN4Ity3jQqGu0
2013,54,Wagon Wheel,Darius Rucker,,,,4:58,75.0,3xdjjKMcMOFgo1eQrfbogM
2013,55,Gangnam Style (강남스타일),PSY,,,,3:39,73.0,03UrZgTINDqvnUMbbIMhql
2013,56,I Need Your Love (feat. Ellie Goulding),Calvin Harris,Ellie Goulding,,,3:54,70.0,05SBRd4fXgn8FX7bf8BCAE
2013,57,Die Young,Kesha,,,,3:31,78.0,7EQGXaVSyEDsCWKmUcfpLk
2013,58,Some Nights,fun.,,,,4:37,67.0,6t6oULCRS6hnI7rm0h5gwl
2013,59,Bad (feat. Rihanna) - Remix,Wale,Rihanna,,,3:58,62.0,5yhKaacMZGRo4s6evJx9vk
2013,60,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,Pistol Annies,,,4:48,60.0,39FwE8edwuyiaa4PrGBkP7
2013,61,"Gone, Gone, Gone",Phillip Phillips,,,,3:29,70.0,56sxN1yKg1dgOZXBcAHkJG
2013,62,Demons,Imagine Dragons,,,,2:55,71.0,3LlAyCYU26dvFZBDUIMb7a
2013,63,Counting Stars,OneRepublic,,,,4:17,85.0,2tpWsVSb9UEmDRxAl1zhX1
2013,64,I Cry,Flo Rida,,,,3:43,66.0,4bZd0nRuX8HyjeXAUBczvm
2013,65,Little Talks,Of Monsters and Men,,,,4:26,78.0,2ihCaVdNZmnHZWt0fvAM7B
2013,66,The Other Side,Jason Derulo,,,,3:46,57.0,5FljCWR0cys07PQ9277GTz
2013,67,Berzerk,Eminem,,,,3:58,66.0,6Xk7PnitV9jCRorWt2LiVZ
2013,68,Catch My Breath,Kelly Clarkson,,,,4:10,49.0,5qxPabNDnJQ551Tf4v6k3j
2013,69,Crash My Party,Luke Bryan,,,,3:54,61.0,6GBUsjHfZuweYf5lQEz6mP
2013,70,Pour It Up,Rihanna,,,,2:41,65.0,76VtA90NKurNqaQpV126Ue
2013,71,22 (Taylor's Version),Taylor Swift,,,,3:50,71.0,3yII7UwgLF6K5zW3xad3MP
2013,72,I Want Crazy - Encore,Hunter Hayes,,,,3:56,56.0,4FkgULes13bk2eHrsJg4q9
2013,73,The Fox (What Does the Fox Say?),Ylvis,,,,3:33,62.0,5HOpkTTVcmZHnthgyxrIL8
2013,74,Best Song Ever,One Direction,,,,3:20,76.0,5T7ZFtCcOgkpjxcuaeZbw0
2013,75,The A Team,Ed Sheeran,,,,4:18,70.0,1VdZ0vKfR5jneCmWIUAMxK
2013,76,Carry On,fun.,,,,4:38,56.0,7gpy7sfWPNuOKmUNs3XQYE
2013,77,Highway Don't Care,Tim McGraw,Taylor Swift,Keith Urban,,4:36,63.0,4wFUdSCer8bdQsrp1M90sa
2013,78,That's My Kind Of Night,Luke Bryan,,,,3:10,69.0,5HGibWoxnkYSkl6mHmAlOE
2013,79,Swimming Pools (Drank),Kendrick Lamar,,,,4:07,77.0,6REbwUNlppTfcnV4d4ZoZi
2013,80,Sure Be Cool If You Did,Blake Shelton,,,,3:35,51.0,5yIiXdLRE85OBiQmCaUenq
2013,81,#Beautiful,Mariah Carey,Miguel,,,3:19,56.0,1ahAuX3F6tDdNRfMdiLsv6
2013,82,Troublemaker (feat. Flo Rida),Olly Murs,Flo Rida,,,3:05,75.0,6s8nHXTJVqFjXE4yVZPDHR
2013,83,Body Party,Ciara,,,,3:54,61.0,0rFZaQ4crlGAzuCjWCQ2xu
2013,84,Adorn,Miguel,,,,3:13,68.0,25cUhiAod71TIQSNicOaW3
2013,85,Hall of Fame (feat. will.i.am),The Script,will.i.am,,,3:22,67.0,1X1DWw2pcNZ8zSub3uhlNz
2013,86,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,,,,4:11,66.0,4kte3OcW800TPvOVgrLLj8
2013,87,"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,,,,4:20,60.0,0HFrCOmhCYXlv4NdEwRAuj
2013,88,Next To Me,Emeli Sandé,,,,3:16,49.0,1Xsxp1SEOxuMzjrFZhtw8u
2013,89,Mama's Broken Heart,Miranda Lambert,,,,2:57,64.0,2mXsZsJBThTaJXbNcg5QD4
2013,90,It Goes Like This,Thomas Rhett,,,,3:06,60.0,6GsAD8PgHxmEuIPTG8GP3M
2013,91,Bugatti,Ace Hood,Future,Rick Ross,,4:29,58.0,08ljt6NCNAgewQaMya1URa
2013,92,Wanted,Hunter Hayes,,,,3:48,60.0,0p1BcEcYVO3uk4KDf3gzkY
2013,93,Downtown,Lady A,,,,3:15,56.0,4kY7rYtE4OQkJNq22OIYRI
2013,94,Get Your Shine On,Florida Georgia Line,,,,3:42,55.0,6s9ICeczYOfbHHIaSMq9jd
2013,95,#thatPOWER,will.i.am,Justin Bieber,,,4:39,64.0,01TuObJVd7owWchVRuQbQw
2013,96,Brave,Sara Bareilles,,,,3:40,64.0,6Uy6K3KdmUdAfelUp0SeXn
2013,97,Let Her Go,Passenger,,,,4:12,72.0,1KxwZYyzWNyZSRyErj2ojT
2013,98,Runnin' Outta Moonlight,Randy Houser,,,,3:13,61.0,4vlJejZrcujj0nSCqIBeWn
2013,99,I'm Different,2 Chainz,,,,3:27,56.0,6J5sxraPPZ4b0CVOGAgpXj
2013,100,Still into You,Paramore,,,,3:36,77.0,1yjY7rpaAQvKwpdUliHx0d
2014,1,"Happy - From ""Despicable Me 2""",Pharrell Williams,,,,3:52,80.0,60nZcImufyMA1MKQY3dcCH
2014,2,Dark Horse,Katy Perry,Juicy J,,,3:35,78.0,4jbmgIyjGoXjY01XxatOx6
2014,3,All of Me,John Legend,,,,4:29,84.0,3U4isOIWM3VvDubwSI3y7a
2014,4,Fancy,Iggy Azalea,Charli xcx,,,3:19,65.0,3oiMJQAWVaxSubJ7b2VUtX
2014,5,Counting Stars,OneRepublic,,,,4:17,85.0,2tpWsVSb9UEmDRxAl1zhX1
2014,6,Talk Dirty (feat. 2 Chainz),Jason Derulo,2 Chainz,,,2:57,65.0,6g6A7qNhTfUgOSH7ROOxTD
2014,7,Rude,MAGIC!,,,,3:44,81.0,6RtPijgfPKROxEzTHNRiDp
2014,8,All About That Bass,Meghan Trainor,,,,3:07,71.0,5jE48hhRu8E6zBDPRSkEq7
2014,9,Problem,Ariana Grande,Iggy Azalea,,,3:13,75.0,7vS3Y0IKjde7Xg85LWIEdP
2014,10,Stay With Me,Sam Smith,,,,2:52,80.0,5Nm9ERjJZ5oyfXZTECKmRt
2014,11,Timber,Pitbull,Kesha,,,3:24,82.0,3cHyrEgdyYRjgJKSOiOtcS
2014,12,Pompeii,Bastille,,,,3:34,68.0,3gbBpTdY8lnQwqxNCcf795
2014,13,Shake It Off,Taylor Swift,,,,3:39,68.0,5xTtaWoae3wi06K5WfVUUH
2014,14,Am I Wrong,Nico & Vinz,,,,4:05,75.0,1fidCEsYlaVE3pHwKCvpFZ
2014,15,Turn Down for What,DJ Snake,Lil Jon,,,3:33,68.0,67awxiNHNyjMXhVgsHuIrs
2014,16,The Monster,Eminem,Rihanna,,,4:10,78.0,48RrDBpOSSl1aLVCalGl5C
2014,17,Say Something,A Great Big World,Christina Aguilera,,,3:49,68.0,6Vc5wAMmXdKIAM7WUoEb7N
2014,18,Team,Lorde,,,,3:13,75.0,3G6hD9B2ZHOsgf4WfNu7X1
2014,19,Let Her Go,Passenger,,,,4:12,72.0,1KxwZYyzWNyZSRyErj2ojT
2014,20,Royals,Lorde,,,,3:10,75.0,2dLLR6qlu5UJ5gk0dKz0h3
2014,21,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,,,,3:43,75.0,0qcr5FMsEO85NAQjrlDRKo
2014,22,Wake Me Up,Avicii,,,,4:07,85.0,0nrRP2bk19rLc0orkWPQk2
2014,23,Demons,Imagine Dragons,,,,2:55,71.0,3LlAyCYU26dvFZBDUIMb7a
2014,24,Story of My Life,One Direction,,,,4:05,84.0,4nVBt6MZDDP6tRVdQTgxJg
2014,25,Chandelier,Sia,,,,3:36,68.0,2s1sdSqGcKxpPr5lCl7jAV
2014,26,Black Widow,Iggy Azalea,Rita Ora,,,3:29,64.0,7pNC5ZIKtwUK0ReSpM3P9f
2014,27,Bang Bang,Jessie J,Ariana Grande,Nicki Minaj,,3:19,78.0,0puf9yIluy9W0vpMEUoAnN
2014,28,Latch,Disclosure,Sam Smith,,,4:15,80.0,51ODNNDZm21HU7wI7cccRr
2014,29,Maps,Maroon 5,,,,3:09,82.0,4gbVRS8gloEluzf0GzDOFc
2014,30,Loyal (feat. Lil Wayne & Tyga),Chris Brown,Lil Wayne,Tyga,,4:24,74.0,5BrTUo0xP1wKXLJWUaGFtk
2014,31,Best Day Of My Life,American Authors,,,,3:14,77.0,5Hroj5K7vLpIG4FNCRIjbP
2014,32,Habits (Stay High),Tove Lo,,,,3:29,74.0,14OxJlLdcHNpgsm4DRwDOB
2014,33,Summer,Calvin Harris,,,,3:42,79.0,6YUTL4dYpB9xZO5qExPf05
2014,34,Boom Clap,Charli xcx,,,,2:49,60.0,0Y1MWB026LYxGvhq4EcMiC
2014,35,Drunk in Love (feat. Jay-Z),Beyoncé,JAY-Z,,,5:23,69.0,6jG2YzhxptolDzLHTGLt7S
2014,36,Anaconda,Nicki Minaj,,,,4:20,59.0,794F99D5BQHS5ZGRXAs7I5
2014,37,Break Free,Ariana Grande,Zedd,,,3:34,76.0,12KUFSHFgT0XCoiSlvdQi4
2014,38,Bailando - Spanish Version,Enrique Iglesias,Descemer Bueno,Gente De Zona,,4:03,63.0,32lm3769IRfcnrQV11LO4E
2014,39,Burn,Ellie Goulding,,,,3:51,75.0,5lF0pHbsJ0QqyIrLweHJPW
2014,40,Wiggle (feat. Snoop Dogg),Jason Derulo,Snoop Dogg,,,3:13,53.0,2sLwPnIP3CUVmIuHranJZU
2014,41,Rather Be (feat. Jess Glynne),Clean Bandit,Jess Glynne,,,3:47,63.0,0am001WwFBVGDGLwRh3ixi
2014,42,Don't Tell 'Em,Jeremih,YG,,,4:26,72.0,0Dc7J9VPV4eOInoxUiZrsL
2014,43,Show Me (feat. Chris Brown),Kid Ink,Chris Brown,,,3:37,67.0,4q6dqyGM25sKFU8nYAGRe4
2014,44,Wrecking Ball,Miley Cyrus,,,,3:41,78.0,2vwlzO0Qp8kfEtzTsCXfyE
2014,45,Not a Bad Thing,Justin Timberlake,,,,11:28,52.0,3nB82yGjtbQFSU0JLAwLRH
2014,46,Roar,Katy Perry,,,,3:43,77.0,27tNWlhdAryQY04Gb2ZhUI
2014,47,Ain't It Fun,Paramore,,,,4:56,72.0,1j8z4TTjJ1YOdoFEDwJTQa
2014,48,The Man,Aloe Blacc,,,,4:15,63.0,4e6ZN0EcEqYx74BTC5xQzy
2014,49,This Is How We Roll,Florida Georgia Line,Luke Bryan,,,3:40,66.0,2TR7A4ulH9R1PNwMyd8o8U
2014,50,Classic,MKTO,,,,2:55,79.0,6FE2iI43OZnszFLuLtvvmg
2014,51,A Sky Full of Stars,Coldplay,,,,4:27,86.0,0FDzzruyVECATHXKHFs9eJ
2014,52,Don't,Ed Sheeran,,,,3:39,57.0,6gTJaPuj8DT8RjuDJyBgzP
2014,53,Na Na,Trey Songz,,,,3:51,60.0,5maiP9UMnTSgoxPX8X3bdz
2014,54,Hot Boy,Bobby Shmurda,,,,3:14,32.0,0rFke7eNFHbGuGJUdRgjB2
2014,55,"Hold On, We're Going Home",Drake,Majid Jordan,,,3:47,70.0,2aSC2xhRxOLiiZZVjhbylH
2014,56,Sing,Ed Sheeran,,,,3:55,66.0,6K8qKeWo5MsFED7wCR6Kop
2014,57,Radioactive,Imagine Dragons,,,,3:06,70.0,4G8gkOterJn0Ywt6uhqbhp
2014,58,My Hitta,YG,Jeezy,Rich Homie Quan,,3:56,25.0,5G47DlluL671zo0k3OhoSm
2014,59,Cool Kids,Echosmith,,,,3:57,71.0,13P5rwmk2EsoFRIz9UCeh9
2014,60,Hey Brother,Avicii,,,,4:15,79.0,4lhqb6JvbHId48OUJGwymk
2014,61,Trumpets,Jason Derulo,,,,3:37,58.0,5KONnBIQ9LqCxyeSPin26k
2014,62,Animals,Maroon 5,,,,3:51,79.0,2bL2gyO6kBdLkNSkxXNh6x
2014,63,Burnin' It Down,Jason Aldean,,,,3:39,63.0,32FcjEWPn4aSRqJ6loL01b
2014,64,Play It Again,Luke Bryan,,,,3:46,72.0,03fT3OHB9KyMtGMt2zwqCT
2014,65,2 On (feat. ScHoolboy Q),Tinashe,ScHoolboy Q,,,3:47,78.0,3jVtllWS5CFFWLQng8sKsr
2014,66,Dirt,Florida Georgia Line,,,,3:50,56.0,5CXnIPD6rTjszYYQm6fY2P
2014,67,Love Runs Out,OneRepublic,,,,3:44,59.0,5BJSZocnCeSNeYMj3iVqM7
2014,68,Bottoms Up,Brantley Gilbert,,,,3:40,63.0,0HZUp8fm9fh1Mitqx4CIOr
2014,69,Shower,Becky G,,,,3:26,75.0,3DmW6y7wTEYHJZlLo1r6XJ
2014,70,Me And My Broken Heart,Rixton,,,,3:13,74.0,1oew3nFNY3vMacJAsvry0S
2014,71,Animals,Martin Garrix,,,,5:04,68.0,0A9mHc7oYUoCECqByV8cQR
2014,72,Lifestyle,Rich Gang,Young Thug,Rich Homie Quan,,4:29,68.0,7DTlsMOQjGysXHpwwpHuPl
2014,73,American Kids,Kenny Chesney,,,,3:02,70.0,1dgWTMoHwTUnQhOQ8SR5fV
2014,74,Brave,Sara Bareilles,,,,3:40,64.0,6Uy6K3KdmUdAfelUp0SeXn
2014,75,Sweater Weather,The Neighbourhood,,,,4:00,89.0,2QjOHCTQ1Jl3zawyYOpxh6
2014,76,Leave The Night On,Sam Hunt,,,,3:12,59.0,3wx2kQWPn9p5UppQbNhPAk
2014,77,New Flame (feat. Usher & Rick Ross),Chris Brown,USHER,Rick Ross,,4:04,69.0,3fBbfrWZUuWWrMQXFISr7N
2014,78,Love Never Felt So Good,Michael Jackson,Justin Timberlake,,,4:06,68.0,48td6xvpokdYwvbl3JIiXP
2014,79,Drunk On A Plane,Dierks Bentley,,,,4:14,65.0,1soxUgYIZb1qx1c7o1Lc7z
2014,80,Birthday,Katy Perry,,,,3:35,62.0,2xLOMHjkOK8nzxJ4r6yOKR
2014,81,Bartender,Lady A,,,,3:18,60.0,1qFQKFt9fp1LU9QsvFbyPS
2014,82,La La La,Naughty Boy,Sam Smith,,,3:42,69.0,36pLU2ywVeBKEF0rrKtmCB
2014,83,Blurred Lines,Robin Thicke,T.I.,Pharrell Williams,,4:23,73.0,0n4bITAu0Y0nigrz3MFJMb
2014,84,Do What U Want,Lady Gaga,Christina Aguilera,,,3:36,57.0,5XKXMWPACPq51OiqzxenZo
2014,85,Can't Remember to Forget You (feat. Rihanna),Shakira,Rihanna,,,3:26,74.0,7o1Pm9jpH0wFpN5g793Lnq
2014,86,Amnesia,5 Seconds of Summer,,,,3:57,59.0,1JCCdiru7fhstOIF4N7WJC
2014,87,No Mediocre (feat. Iggy Azalea),T.I.,Iggy Azalea,,,3:22,51.0,0SqUFLaRXwufRUsJ0t4dXB
2014,88,Come with Me Now,KONGOS,,,,3:31,64.0,2kWowW0k4oFymhkr7LmvzO
2014,89,Believe Me,Lil Wayne,Drake,,,5:37,58.0,6t2eIONH4Sax3R21QWiKNp
2014,90,23,Mike WiLL Made-It,Miley Cyrus,Wiz Khalifa,,4:12,68.0,20FZrLl9zSbO9b3DhaqO6M
2014,91,Beachin',Jake Owen,,,,3:11,52.0,5dNGORzxFb5z3v7vSAFkTU
2014,92,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,,3:40,61.0,1o1Pny4JcE3LdUBeBedbm6
2014,93,She Looks So Perfect,5 Seconds of Summer,,,,3:22,68.0,1gugDOSMREb34Xo0c1PlxM
2014,94,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,Hayley Williams,,,3:37,63.0,2QtJA4gbwe1AcanB2p21aP
2014,95,Partition,Beyoncé,,,,5:19,68.0,5hgnY0mVcVetszbb85qeDg
2014,96,Studio,ScHoolboy Q,BJ The Chicago Kid,,,4:38,66.0,29gsi1zZrZxdStACmTQB0Z
2014,97,0 To 100 / The Catch Up,Drake,,,,4:35,66.0,4jtyUzZm9WLc2AdaJ1dso7
2014,98,I Don't Dance,Lee Brice,,,,3:41,62.0,5aj0xPGiEUN3aI2oOYu14S
2014,99,Somethin' Bad (with Carrie Underwood),Miranda Lambert,Carrie Underwood,,,2:49,62.0,6s9m5J92By7jii22Q2XtY2
2014,100,Adore You,Miley Cyrus,,,,4:38,66.0,5AnCLGg35ziFOloEnXK4uu
2015,1,Uptown Funk (feat. Bruno Mars),Mark Ronson,Bruno Mars,,,4:29,84.0,32OlwWuMpZ6b0aN2RZOeMS
2015,2,Thinking out Loud,Ed Sheeran,,,,4:41,80.0,34gCuhDGsG4bRPIf9bb02f
2015,3,See You Again (feat. Charlie Puth),Wiz Khalifa,Charlie Puth,,,3:49,79.0,2JzZzZUQj3Qff7wapcbKjc
2015,4,Trap Queen,Fetty Wap,,,,3:42,73.0,2d8JP84HNLKhmd6IYOoupQ
2015,5,Sugar,Maroon 5,,,,3:55,78.0,2iuZJX9X9P0GKaE93xcPjk
2015,6,Shut Up and Dance,WALK THE MOON,,,,3:19,83.0,4kbj5MwxO1bq9wjT5g9HaA
2015,7,Blank Space,Taylor Swift,,,,3:51,69.0,1p80LdxRV74UKvL8gnD7ky
2015,8,Watch Me (Whip / Nae Nae),Silentó,,,,3:05,64.0,5RIVoVdkDLEygELLCniZFr
2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,,,,4:37,71.0,4frLb7nWtsz2ymBE6k2GRP
2015,10,The Hills,The Weeknd,,,,4:02,83.0,7fBv7CLKzipRk6EC6TWHOB
2015,11,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,,,,3:00,64.0,023OVLNzXhX0j7CxswUt6D
2015,12,Can't Feel My Face,The Weeknd,,,,3:33,79.0,22VdIZQfgXJea34mQxlt81
2015,13,Love Me Like You Do,Ellie Goulding,,,,4:13,76.0,0Cy7wt6IlRfBPHXXjmZbcP
2015,14,Take Me to Church,Hozier,,,,4:01,79.0,1CS7Sd1u5tWkstBhpssyjP
2015,15,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),Taylor Swift,Kendrick Lamar,,,3:19,69.0,6qAcApH8obo8eqatCKUHd9
2015,16,Lean On,Major Lazer,DJ Snake,MØ,,2:56,73.0,01aTsQoKoeXofSTvKuunzv
2015,17,Want to Want Me,Jason Derulo,,,,3:27,73.0,7oGZAicScQt96OAW4AruYy
2015,18,Shake It Off,Taylor Swift,,,,3:39,68.0,5xTtaWoae3wi06K5WfVUUH
2015,19,Where Are Ü Now (with Justin Bieber),Jack Ü,Skrillex,Diplo,,4:10,73.0,66hayvUbTotekKU3H4ta1f
2015,20,Fight Song,Rachel Platten,,,,3:24,73.0,37f4ITSlgPX81ad2EvmVQr
2015,21,679 (feat. Remy Boyz),Fetty Wap,Remy Boyz,,,3:16,71.0,5NQbUaeTEOGdD6hHcre0dZ
2015,22,Lips Are Movin,Meghan Trainor,,,,3:02,66.0,6gj08XDlv9Duc2fPOxUmVD
2015,23,Worth It (feat. Kid Ink),Fifth Harmony,Kid Ink,,,3:44,73.0,41Fflg7qHiVOD6dEPvsCzO
2015,24,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,Chris Brown,Jhené Aiko,,3:46,68.0,0fgZUSa7D7aVvv3GfO0A1n
2015,25,"Honey, I'm Good",Andy Grammer,,,,3:19,72.0,4Tt6GiWS2V9sQjZjS2xjp2
2015,26,I'm Not The Only One,Sam Smith,,,,3:59,82.0,7795WJLVKJoAyVoOtCWqXN
2015,27,Good For You,Selena Gomez,A$AP Rocky,,,3:41,68.0,578Eooad7oUyn4stovZiPg
2015,28,All About That Bass,Meghan Trainor,,,,3:07,71.0,5jE48hhRu8E6zBDPRSkEq7
2015,29,Style (Taylor's Version),Taylor Swift,,,,3:51,75.0,1hjRhYpWyqDpPahmSlUTlc
2015,30,Hotline Bling,Drake,,,,4:27,76.0,0wwPcA6wtMf6HUMpIRdeP7
2015,31,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,AFROJACK,Bebe Rexha,,3:12,60.0,5b2bu6yyATC1zMXDGScJ2d
2015,32,Club Can't Handle Me (feat. David Guetta) - Sidney Samson Remix,Flo Rida,Sidney Samson,,,6:04,27.0,0AjTlkLRzTLP3SWftMzj3F
2015,33,What Do You Mean?,Justin Bieber,,,,3:25,80.0,4B0JvthVoAAuygILe3n4Bs
2015,34,Photograph,Ed Sheeran,,,,4:18,64.0,6fxVffaTuwjgEk5h9QyRjy
2015,35,Hello,Adele,,,,4:55,70.0,62PaSfnXSMyLshYJrlTuL3
2015,36,Stitches,Shawn Mendes,,,,3:26,82.0,5jsw9uXEGuKyJzs0boZ1bT
2015,37,Talking Body,Tove Lo,,,,3:58,67.0,2tpfxAXiI52znho4WE3XFA
2015,38,Jealous - Remix,Nick Jonas,Tinashe,,,3:42,67.0,5NQJnRpJHRaupdegphntQT
2015,39,Time of Our Lives,Pitbull,Ne-Yo,,,3:49,80.0,2bJvI42r8EF3wxjOuDav4r
2015,40,Locked Away (feat. Adam Levine),R. City,Adam Levine,,,3:47,79.0,7x5xYW5W42OGPAdHUyyguy
2015,41,Somebody,Natalie La Rose,Jeremih,,,3:09,64.0,7ioiB40H9xKs04QtIso2I3
2015,42,FourFiveSeconds,Rihanna,Kanye West,Paul McCartney,,3:08,76.0,78TTtXnFQPzwqlbtbwqN0y
2015,43,Centuries,Fall Out Boy,,,,3:48,79.0,04aAxqtGp5pv12UXAg4pkq
2015,44,My Way (feat. Monty),Fetty Wap,Monty,,,3:33,64.0,1WoOzgvz6CgH4pX6a1RKGp
2015,45,Take Your Time,Sam Hunt,,,,4:03,62.0,6DEaND0SHv3sC11xobZLiy
2015,46,Animals,Maroon 5,,,,3:51,79.0,2bL2gyO6kBdLkNSkxXNh6x
2015,47,I Don't F**k With You,Big Sean,E-40,,,4:44,36.0,7taXl2C2594pF4gjumrF4W
2015,48,Bitch Better Have My Money,Rihanna,,,,3:39,72.0,0NTMtAO2BV4tnGvw9EgBVq
2015,49,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,,,,2:56,64.0,4T0ScSPdQKmGvruK7pavNP
2015,50,Nasty Freestyle,T-Wayne,,,,2:22,54.0,0PT7nlpo11hYYyfnBgtilT
2015,51,Only,Nicki Minaj,Drake,Lil Wayne,,5:12,62.0,4MRT0dDbhqFKl67WzhUbSw
2015,52,Elastic Heart,Sia,,,,4:17,66.0,5S9lfZu1YF8xKkgSsqL2Bd
2015,53,Cool for the Summer,Demi Lovato,,,,3:34,75.0,3uwnnTQcHM1rDqSfA4gQNz
2015,54,Renegades,X Ambassadors,,,,3:15,75.0,0fYVliAYKHuPmECRs1pbRf
2015,55,I Don't Mind (feat. Juicy J),USHER,Juicy J,,,4:11,62.0,7aXuop4Qambx5Oi3ynsKQr
2015,56,Love Me Harder,Ariana Grande,The Weeknd,,,3:56,79.0,5J4ZkQpzMUFojo1CtAZYpn
2015,57,Wildest Dreams (Taylor's Version),Taylor Swift,,,,3:40,73.0,1K39ty6o1sHwwlZwO6a7wK
2015,58,Stay With Me,Sam Smith,,,,2:52,80.0,5Nm9ERjJZ5oyfXZTECKmRt
2015,59,You Know You Like It,DJ Snake,AlunaGeorge,,,4:07,70.0,57kR5SniQIbsbVoIjjOUDa
2015,60,Uma Thurman,Fall Out Boy,,,,3:31,65.0,5PUawWFG1oIS2NwEcyHaCr
2015,61,7/11,Beyoncé,,,,3:33,66.0,02M6vucOvmRfMxTXDUwRXu
2015,62,The Heart Wants What It Wants,Selena Gomez,,,,3:47,70.0,6wJwkMo278iWVlWl1XQ4WA
2015,63,Girl Crush,Little Big Town,,,,3:13,65.0,11qh54D0PKkBwelpDxxiEU
2015,64,Slow Motion,Trey Songz,,,,3:17,65.0,4NYwy0R3NdvORX2B6OZXBT
2015,65,Drag Me Down,One Direction,,,,3:12,76.0,2K87XMYnUMqLcX3zvtAF4G
2015,66,Truffle Butter,Nicki Minaj,Drake,Lil Wayne,,3:40,61.0,7e44z4wOjkllaD8eulUeMd
2015,67,One Last Time,Ariana Grande,,,,3:17,82.0,7xoUc6faLbCqZO6fQEYprd
2015,68,Chains,Nick Jonas,,,,3:23,55.0,5Eg4TsPcqNbIjd8ADMZosg
2015,69,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,Chris Brown,Nicki Minaj,,3:43,66.0,0hy1SOTEn9ifXTzOwnCwEr
2015,70,No Type,Rae Sremmurd,,,,3:20,67.0,4scpF6J5uMBvoh6sFB7EL1
2015,71,Riptide,Vance Joy,,,,3:24,82.0,2uXlHCUbq9OMUwx3hrk06o
2015,72,Classic Man (feat. Roman GianArthur),Jidenna,Roman GianArthur,,,3:46,54.0,3G7XYAwtxtoGK7fAm4IlD9
2015,73,Ex's & Oh's,Elle King,,,,3:22,69.0,70eDxAyAraNTiD6lx2ZEnH
2015,74,Dear Future Husband,Meghan Trainor,,,,3:04,75.0,3cU2wBxuV6nFiuf6PJZNlC
